,modAlgo,conf,dim,budget,train_r2,test_r2,train_mse,test_mse
5533,modDE,137,5,500,0.0,-0.00032536645873104675,4.719460766307659,4.7200674075690205
5534,modDE,137,5,1500,0.0,-0.0021125183507343603,5.867916783720789,5.872817175228792
5535,modDE,137,5,2500,0.0,-0.004667444037872714,7.958469958680534,7.971214138854843
5536,modDE,137,5,5000,0.0,-0.009909145850759683,9.11572462085456,9.15227451745433
5537,modDE,137,5,7500,0.0,-0.014732517754217111,9.150481263741206,9.204190008147695
5538,modDE,137,30,1500,0.0,-7.67444265381112e-05,7.956357261186689,7.956602505558132
5539,modDE,137,30,3000,0.0,-5.08409003355581e-05,7.455972686715327,7.45612476463174
5540,modDE,137,30,9000,0.0,-8.054160226631524e-05,6.5288350028251045,6.529044630254655
5541,modDE,137,30,15000,0.0,-0.00018288187749377905,6.285835901375829,6.286289326613792
5542,modDE,137,30,30000,0.0,-0.0017489481404266093,6.302952597033278,6.307280312575676
5543,modDE,137,30,45000,0.0,-0.005025566897193734,6.822191017620521,6.8362423681946
5544,modDE,138,5,250,0.0,-0.0008893138010294787,2.12709467696626,2.1278703277249145
5545,modDE,138,5,500,0.0,-0.0013531715289597734,2.123681390984608,2.124837115068245
5546,modDE,138,5,1500,0.0,-9.917154047940357e-05,5.3284429257232,5.328654537490619
5547,modDE,138,5,2500,0.0,-4.6770000286677774e-05,5.0210590976864475,5.0211531496976445
5548,modDE,138,5,5000,0.0,-0.00020331983422976484,4.647992257438889,4.648372923771987
5549,modDE,138,5,7500,0.0,-0.00010783014734965235,4.607472797332924,4.607672337308643
5550,modDE,138,30,1500,0.0,-4.961880658163054e-05,3.7337918850490395,3.733866601018138
5551,modDE,138,30,3000,0.0,-5.41390399710906e-05,3.5422230783326625,3.542300013638827
5552,modDE,138,30,9000,0.0,-0.0006555389132778088,3.4434173917329636,3.444338914326051
5553,modDE,138,30,15000,0.0,-1.271176173611721e-05,7.099464366690673,7.099500439468872
5554,modDE,138,30,30000,0.0,-2.2515482898999294e-06,6.436487130528741,6.436492934017909
5555,modDE,138,30,45000,0.0,-1.7486218285078792e-05,6.131703934895267,6.131746855877235
5556,modDE,139,5,250,0.0,-0.00016847957677033066,5.283088603397369,5.283444210217835
5557,modDE,139,5,500,0.0,-0.00023778017728819377,4.891814010983909,4.892274824186518
5558,modDE,139,5,1500,0.0,-0.00021897886580739544,7.2846604757136975,7.285286367048357
5559,modDE,139,5,2500,0.0,-0.0002757687728781377,8.443506312953527,8.444431959429515
5560,modDE,139,5,5000,0.0,-0.000311306222915686,7.88094879350767,7.88192867585379
5561,modDE,139,5,7500,0.0,-0.0018517278486020583,8.725664243337064,8.731825253813378
5562,modDE,139,30,1500,0.0,-9.960355108376006e-05,3.2900433584116455,3.290181278890878
5563,modDE,139,30,3000,0.0,-5.350698488610916e-05,6.879702546349938,6.879849775096029
5564,modDE,139,30,9000,0.0,-4.219534555001125e-05,6.28633666912413,6.2864423566267105
5565,modDE,139,30,15000,0.0,-2.23389478414493e-05,7.753893530165179,7.7539623650616765
5566,modDE,139,30,30000,0.0,-2.009960520292786e-05,11.490986414671273,11.491078623577469
5567,modDE,139,30,45000,0.0,-0.0001366122416488036,11.291072565169769,11.291686868983271
5568,modDE,140,5,250,0.0,-0.001893594598386761,2.1227396440546284,2.1244152839407184
5569,modDE,140,5,500,0.0,-0.009449265605234958,2.860820586747145,2.875885223991671
5570,modDE,140,5,1500,0.0,-0.00011529623738670836,5.296545893575971,5.2967921438834225
5571,modDE,140,5,2500,0.0,-4.947518391285044e-05,5.0378450845189064,5.037944731555345
5572,modDE,140,5,5000,0.0,-6.706564350578148e-05,4.64781710506914,4.647941402956895
5573,modDE,140,5,7500,0.0,-0.000263581358061149,4.596319258509677,4.596805389373839
5574,modDE,140,30,1500,0.0,-1.0333400735174081e-05,3.7243860145205128,3.7244013858844083
5575,modDE,140,30,3000,0.0,-3.8974046743023294e-05,3.5385829400050723,3.5386384572634584
5576,modDE,140,30,9000,0.0,-0.003924120918164542,4.339037048395824,4.348529292505362
5577,modDE,140,30,15000,0.0,-4.7339804165513756e-05,7.0692463527521685,7.069380513179603
5578,modDE,140,30,30000,0.0,-5.2247161886676e-06,6.312226857176516,6.312240065243348
5579,modDE,140,30,45000,0.0,-7.447752343159309e-06,6.083619106853226,6.083637183812703
5580,modDE,141,5,250,0.0,-3.478493355220102e-05,5.174232268387078,5.174304626642664
5581,modDE,141,5,500,0.0,-0.0004216883191837439,4.8041244427029905,4.804925335243569
5582,modDE,141,5,1500,0.0,-4.145806466211432e-05,7.347332067327258,7.347454224319574
5583,modDE,141,5,2500,0.0,-0.0010938817369101628,8.110825572153772,8.114387696846222
5584,modDE,141,5,5000,0.0,-0.0033766984245304776,11.046936865934002,11.061332955298074
5585,modDE,141,5,7500,0.0,-0.0028009002328583054,11.797020986207944,11.809489314332023
5586,modDE,141,30,1500,0.0,-0.00040850379707975116,3.3014437745175393,3.3019825458961085
5587,modDE,141,30,3000,0.0,-2.579997961000835e-05,6.880784389645726,6.880855520200397
5588,modDE,141,30,9000,0.0,-0.0001503641698203051,6.815864983451968,6.816272057157535
5589,modDE,141,30,15000,0.0,-0.0005726170701082278,10.040083756913056,10.04235886175619
5590,modDE,141,30,30000,0.0,-0.0036282048610924546,11.624342846614185,11.64171841185595
5591,modDE,141,30,45000,0.0,-0.0036545158733570114,11.392482090438543,11.409634991794055
5592,modDE,142,5,250,0.0,-0.0015528382890416914,2.077355841557577,2.0787030246421976
5593,modDE,142,5,500,0.0,-0.011237998713049757,3.6762976214164746,3.692001619026904
5594,modDE,142,5,1500,0.0,-4.2870010310469554e-05,5.320909521216498,5.3210005547935655
5595,modDE,142,5,2500,0.0,-0.00014518799958054273,5.053916237063972,5.054210011091876
5596,modDE,142,5,5000,0.0,-0.0002788126985546757,4.60687038554879,4.607386164901041
5597,modDE,142,5,7500,0.0,-0.0003188942522291072,4.484370267817489,4.484932123495379
5598,modDE,142,30,1500,0.0,-1.943898448630854e-05,3.7509165617478417,3.7509456056005233
5599,modDE,142,30,3000,0.0,-5.1066573454106035e-05,3.580201618762603,3.5802752410918863
5600,modDE,142,30,9000,0.0,-0.005328736240544663,6.180616510910928,6.19064128692282
5601,modDE,142,30,15000,0.0,-5.800912440667716e-06,7.30323480021664,7.30325170938504
5602,modDE,142,30,30000,0.0,-3.7237434277415105e-06,6.650217973428974,6.6502278910882096
5603,modDE,142,30,45000,0.0,-1.401886531704477e-05,6.252594049037674,6.252629111264868
5604,modDE,143,5,250,0.0,-4.407005189936975e-05,5.325098617135799,5.325192327673422
5605,modDE,143,5,500,0.0,-0.00025924696841412854,4.858898412029298,4.859403025700614
5606,modDE,143,5,1500,0.0,-0.000809881374415955,6.300142919303289,6.302182370043021
5607,modDE,143,5,2500,0.0,-0.0006781950530296843,8.273375561106493,8.27567295967124
5608,modDE,143,5,5000,0.0,-0.005188360569120931,9.00873877372277,9.026897893424351
5609,modDE,143,5,7500,0.0,-0.00670202661592727,8.973323627749792,8.996667423941169
5610,modDE,143,30,1500,0.0,-0.007759813142079919,6.9624060025071675,6.975220150227452
5611,modDE,143,30,3000,0.0,-2.4847193654187193e-05,7.005933735942915,7.006003143754176
5612,modDE,143,30,9000,0.0,-4.7336562549071814e-05,6.175021565664767,6.1751383455148545
5613,modDE,143,30,15000,0.0,-4.3321790535078006e-05,6.738651387213939,6.738767108645672
5614,modDE,143,30,30000,0.0,-1.324233257182783e-05,10.511834342929257,10.511890393393715
5615,modDE,143,30,45000,0.0,-4.318789101307452e-05,10.857379675781619,10.857568078892825
5616,modDE,144,5,250,0.0,-0.0006962391782222799,2.095154683896264,2.0957756999088475
5617,modDE,144,5,500,0.0,-0.0008250439837540035,2.049501892947746,2.0501896925481455
5618,modDE,144,5,1500,0.0,-8.996158009244581e-05,5.17872568119481,5.17891201289289
5619,modDE,144,5,2500,0.0,-0.00020880752250254097,4.9247093665345165,4.9251208926925205
5620,modDE,144,5,5000,0.0,-0.0002657784267619423,4.581852030960647,4.5823368263456725
5621,modDE,144,5,7500,0.0,-0.00015762865970185834,4.599641177454165,4.599926723645228
5622,modDE,144,30,1500,0.0,-4.864960416082198e-05,3.592089378867547,3.5921602812960503
5623,modDE,144,30,3000,0.0,-0.00016710192848656824,3.3947796795014504,3.395011713377238
5624,modDE,144,30,9000,0.0,-3.591160040965491e-05,3.3929528669645896,3.3930016795452724
5625,modDE,144,30,15000,0.0,-0.00010632490610182899,3.878859765239203,3.8790279178047533
5626,modDE,144,30,30000,0.0,-9.614608783978796e-05,6.749302187391452,6.749562790221205
5627,modDE,144,30,45000,0.0,-0.0001430180728885233,6.4834188294287785,6.483791432947536
5628,modDE,145,5,250,0.0,-0.0001441952075707853,5.276786646885233,5.277093789145951
5629,modDE,145,5,500,0.0,-0.0002505136680192255,4.737205631054504,4.737667722087972
5630,modDE,145,5,1500,0.0,-0.004360587212780676,5.789452481204417,5.797717896850288
5631,modDE,145,5,2500,0.0,-0.005027445764083272,8.02521785615472,8.038717264825262
5632,modDE,145,5,5000,0.0,-0.016231432848175943,8.965925915968722,9.012313283143234
5633,modDE,145,5,7500,0.0,-0.013643994072347176,10.03494234692924,10.082104745361793
5634,modDE,145,30,1500,0.0,-6.264804045068573e-05,7.538146049970825,7.5383367726038175
5635,modDE,145,30,3000,0.0,-2.7049572081816464e-05,7.017423109964798,7.017498683017048
5636,modDE,145,30,9000,0.0,-0.000245723009647536,6.282820542126286,6.283419051178799
5637,modDE,145,30,15000,0.0,-0.0006526895073486027,6.203753631398876,6.2053137967676895
5638,modDE,145,30,30000,0.0,-0.002162650879572281,6.906351558918267,6.911588124463537
5639,modDE,145,30,45000,0.0,-0.004155647772538451,7.913828614753468,7.92490468320532
5640,modDE,146,5,250,0.0,-0.004332089742402756,2.0905935601994807,2.0943265393496646
5641,modDE,146,5,500,0.0,-0.001291997047357052,2.0040291911181045,2.0050569600993624
5642,modDE,146,5,1500,0.0,-5.140228388107459e-05,5.173485474072881,5.173592171172689
5643,modDE,146,5,2500,0.0,-6.087836387687062e-05,4.88768188959241,4.887801528800108
5644,modDE,146,5,5000,0.0,-0.00014849133570580265,4.572230502555275,4.572500679449535
5645,modDE,146,5,7500,0.0,-0.00038111512160639017,4.630997027280371,4.631702065465878
5646,modDE,146,30,1500,0.0,-8.122199546281016e-05,3.5830561548250204,3.583173997325864
5647,modDE,146,30,3000,0.0,-0.0003703795836443646,3.355608141962076,3.3561125942318126
5648,modDE,146,30,9000,0.0,-5.217409642419568e-05,3.1133857656663806,3.1134504070415634
5649,modDE,146,30,15000,0.0,-0.0001812664555187915,3.432592145584702,3.4328420334332947
5650,modDE,146,30,30000,0.0,-0.0002847223932085807,5.61030085303429,5.6109489470241165
5651,modDE,146,30,45000,0.0,-0.0001314328215897831,7.739992318338482,7.740399237553168
5652,modDE,147,5,250,0.0,-0.00012592908656068326,5.163998767529867,5.164256891240896
5653,modDE,147,5,500,0.0,-0.0005286181310365734,4.77852668517656,4.7795348016203025
5654,modDE,147,5,1500,0.0,-0.0007707932216417746,7.1121921919691165,7.114414196755007
5655,modDE,147,5,2500,0.0,-0.0013572702841445406,8.35195108580277,8.356480866098277
5656,modDE,147,5,5000,0.0,-0.024103604323887185,12.30004398729932,12.404928177519249
5657,modDE,147,5,7500,0.0,-0.02108380083125616,12.899221210299633,13.002202605679116
5658,modDE,147,30,1500,0.0,-5.7133639178852394e-05,7.099803400707016,7.099965439854221
5659,modDE,147,30,3000,0.0,-0.0002544748867798763,6.296894746690542,6.29753322756839
5660,modDE,147,30,9000,0.0,-0.003050568555333255,7.936786224048866,7.94583803680881
5661,modDE,147,30,15000,0.0,-0.005031052458948304,8.603853225892745,8.623418383935551
5662,modDE,147,30,30000,0.0,-0.0047747448883259215,8.497278581700183,8.515226140466087
5663,modDE,147,30,45000,0.0,-0.0047004621566677065,8.459011742410198,8.476347040372675
5664,modDE,148,5,250,0.0,-0.0015272651260905602,2.0806936769625697,2.082071351570125
5665,modDE,148,5,500,0.0,-0.0007444138726354854,2.0454405240628253,2.0460520576678523
5666,modDE,148,5,1500,0.0,-0.00013921341458984494,5.173407751234644,5.1736954250258025
5667,modDE,148,5,2500,0.0,-5.901469503868384e-05,4.896839698383298,4.896955520917581
5668,modDE,148,5,5000,0.0,-4.715021625187887e-05,4.5622333491962,4.562319713716292
5669,modDE,148,5,7500,0.0,-7.497686307416096e-05,4.461563101975548,4.4616955709216946
5670,modDE,148,30,1500,0.0,-4.15223338503079e-05,3.6243377133704406,3.624398033394745
5671,modDE,148,30,3000,0.0,-0.00022952416533659204,3.424758192055087,3.4250762365062144
5672,modDE,148,30,9000,0.0,-0.00014898263848119874,3.3010931412894435,3.301290624867801
5673,modDE,148,30,15000,0.0,-4.160356683069466e-05,3.5429565445269624,3.543015951658686
5674,modDE,148,30,30000,0.0,-5.966951264784193e-05,5.271261282936595,5.271386415905681
5675,modDE,148,30,45000,0.0,-0.00014320158576528464,6.445407442373771,6.445778098471737
5676,modDE,149,5,250,0.0,-8.154655893881646e-05,5.314172932125933,5.3143466493607665
5677,modDE,149,5,500,0.0,-0.0003289191224276067,4.786554190216251,4.787186679771559
5678,modDE,149,5,1500,0.0,-0.0016752034907214775,5.31515422586152,5.318707252188605
5679,modDE,149,5,2500,0.0,-0.003422467317692801,7.359187489010717,7.368095571335061
5680,modDE,149,5,5000,0.0,-0.003928281770171527,9.256827777512928,9.270790467551217
5681,modDE,149,5,7500,0.0,-0.008889545937932253,9.736142422602363,9.770966857942721
5682,modDE,149,30,1500,0.0,-0.003979551628297573,6.164338830125149,6.17220851383645
5683,modDE,149,30,3000,0.0,-1.7215254262525904e-05,6.9878987473614504,6.987946588826264
5684,modDE,149,30,9000,0.0,-0.00018269262485781645,6.117553780286904,6.118001457446001
5685,modDE,149,30,15000,0.0,-0.0006095756689161291,5.989751923114303,5.991227353732196
5686,modDE,149,30,30000,0.0,-0.0023619156657058494,7.058897885979539,7.065839545408456
5687,modDE,149,30,45000,0.0,-0.0051636136530067486,8.364417773653386,8.384112614506785
5688,modDE,150,5,250,0.0,-0.0027006959315283297,2.1071953181000778,2.109624381284247
5689,modDE,150,5,500,0.0,-0.0018239696359940716,2.015768853261016,2.0173110456652728
5690,modDE,150,5,1500,0.0,-2.1884540534644614e-05,5.199695544552167,5.199740694267556
5691,modDE,150,5,2500,0.0,-0.0001325226568276605,4.879675749642873,4.879935291207584
5692,modDE,150,5,5000,0.0,-0.00024328061028637825,4.574560136345708,4.575005891952482
5693,modDE,150,5,7500,0.0,-0.00013369547486616896,4.65826258546095,4.658512114985987
5694,modDE,150,30,1500,0.0,-1.9620821221488783e-05,3.6976388678765835,3.6976678489203243
5695,modDE,150,30,3000,0.0,-2.7954563881138482e-05,3.466267558716247,3.4663061636634978
5696,modDE,150,30,9000,0.0,-9.787052143184205e-05,2.9693849678803255,2.969500515148906
5697,modDE,150,30,15000,0.0,-6.4956632582102715e-06,6.871873126313785,6.871890921002541
5698,modDE,150,30,30000,0.0,-6.018731422052781e-06,6.16033478541223,6.160349598955504
5699,modDE,150,30,45000,0.0,-1.8738728662714977e-05,6.040367912993901,6.040413355974751
5700,modDE,151,5,250,0.0,-0.00010265957639798984,5.258520811462072,5.258736659562812
5701,modDE,151,5,500,0.0,-0.0003589634553074816,4.791778512692675,4.792474854528272
5702,modDE,151,5,1500,0.0,-0.00015829948473524701,6.992416581664093,6.992853833738861
5703,modDE,151,5,2500,0.0,-0.00025480716694672447,8.634226355037768,8.635094361927916
5704,modDE,151,5,5000,0.0,-0.0035531420037056448,9.570301074705599,9.58261600996785
5705,modDE,151,5,7500,0.0,-0.003980809443446897,10.94578505123334,10.96203621300842
5706,modDE,151,30,1500,0.0,-0.00035215354973350266,3.0568971541331207,3.0573434497324197
5707,modDE,151,30,3000,0.0,-2.1519807054426464e-05,6.6996145755373835,6.699672146626872
5708,modDE,151,30,9000,0.0,-4.844201663329883e-05,6.506548848395667,6.506675059419065
5709,modDE,151,30,15000,0.0,-3.192893920522799e-05,9.221024992366413,9.22114246320448
5710,modDE,151,30,30000,0.0,-0.0008723508548116321,11.652688629308182,11.65671729563373
5711,modDE,151,30,45000,0.0,-0.0036103956189208475,12.66273998998403,12.680053389905423
5712,modDE,152,5,250,0.0,-0.0028401870037024326,2.0698091154474483,2.0722176178718676
5713,modDE,152,5,500,0.0,-0.0015376449520156932,2.0285314565506676,2.0298173138116122
5714,modDE,152,5,1500,0.0,-8.460302008805876e-05,5.243550517036082,5.243726737769836
5715,modDE,152,5,2500,0.0,-8.83224983179165e-05,4.898308459176541,4.898480796092343
5716,modDE,152,5,5000,0.0,-4.7580430228322256e-05,4.527294877104231,4.527381172603325
5717,modDE,152,5,7500,0.0,-0.0003037594414937228,4.630095484824711,4.630652951551373
5718,modDE,152,30,1500,0.0,-4.377178600822873e-05,3.7184392678714246,3.7185044574166333
5719,modDE,152,30,3000,0.0,-2.943469350800143e-05,3.450202485484978,3.450243174610648
5720,modDE,152,30,9000,0.0,-0.00025786262448836974,2.984698631330198,2.985007855840401
5721,modDE,152,30,15000,0.0,-3.0410276579573294e-06,6.855395655213594,6.855404000645429
5722,modDE,152,30,30000,0.0,-8.93258599781177e-06,6.125604130184515,6.125625983247454
5723,modDE,152,30,45000,0.0,-1.0141489931880798e-05,6.156207216070836,6.156232182879994
5724,modDE,153,5,250,0.0,-0.00012767529736610329,5.274846116427251,5.275117350982336
5725,modDE,153,5,500,0.0,-0.0001268297853951328,4.725628973728333,4.725877164915374
5726,modDE,153,5,1500,0.0,-0.0001524363503658588,7.2688725431862125,7.269312247232963
5727,modDE,153,5,2500,0.0,-0.004608352419673789,8.86720580618454,8.882350239572371
5728,modDE,153,5,5000,0.0,-0.02416248473855278,13.300586695930377,13.42233753882661
5729,modDE,153,5,7500,0.0,-0.03154854717340139,13.557503938848395,13.717665336331603
5730,modDE,153,30,1500,0.0,-0.00016072900232937392,3.039644736082093,3.039838983815403
5731,modDE,153,30,3000,0.0,-1.2557155049597312e-05,6.658627066323878,6.658660522956865
5732,modDE,153,30,9000,0.0,-8.66054740937372e-05,7.037726799928326,7.037965217726695
5733,modDE,153,30,15000,0.0,-0.0003633645902817673,10.260799860633648,10.262262219310372
5734,modDE,153,30,30000,0.0,-0.0022263074508620307,12.270589544365464,12.280365713396925
5735,modDE,153,30,45000,0.0,-0.0020061750155682566,11.946546258185746,11.955350931558552
5736,modDE,154,5,250,0.0,-0.00140266943370011,2.0864751482796757,2.0877036019649613
5737,modDE,154,5,500,0.0,-0.0014807176562256607,2.023701042755867,2.024924867938933
5738,modDE,154,5,1500,0.0,-3.137693432542221e-05,5.2375412973519575,5.237606721875728
5739,modDE,154,5,2500,0.0,-4.832239147862793e-05,4.925210492467753,4.925305145442396
5740,modDE,154,5,5000,0.0,-0.00010261360567573874,4.597670870567798,4.59786010754135
5741,modDE,154,5,7500,0.0,-0.00027717447069388614,4.534235290483205,4.534736068574221
5742,modDE,154,30,1500,0.0,-3.147373848748636e-05,3.6915438014809334,3.6915906873592457
5743,modDE,154,30,3000,0.0,-2.5944034400327e-05,3.4943920327423874,3.4944284269936445
5744,modDE,154,30,9000,0.0,-0.00011092847389022608,3.0932512744890066,3.0933905040263627
5745,modDE,154,30,15000,0.0,-2.033675444264027e-05,6.911082585444532,6.911138584941628
5746,modDE,154,30,30000,0.0,-6.8786122231934145e-06,6.2794235577315725,6.279440825955698
5747,modDE,154,30,45000,0.0,-3.28837708469365e-05,5.977455123121086,5.977533585456568
5748,modDE,155,5,250,0.0,-8.70609585739146e-05,5.3214225338265315,5.321606596370021
5749,modDE,155,5,500,0.0,-0.00010917898971340989,4.803245510396631,4.803456954913173
